customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsSeniorCitizen
7663-YJHSN,Female,-0.43991649313097614,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),1.302460238211275,2.1017817020297267,No,0
4915-BFSXL,Male,-0.43991649313097614,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),0.13920233809498894,0.21329424598069052,No,0
3086-RUCRN,Female,-0.43991649313097614,No,No,1.369379058123207,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.2742096892084507,1.7448760640597325,No,0
5215-LNLDJ,Female,-0.43991649313097614,Yes,Yes,-1.0331224013585834,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.33148800705203,1.3755900872257476,No,0
7576-JMYWV,Female,2.273158691738958,Yes,Yes,0.5549717837226001,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.5101848632320405,0.8381099872987564,No,0
9039-RBEEE,Male,-0.43991649313097614,No,No,0.26992923768238775,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),-0.5255164619714603,-0.1418522579695018,Yes,0
0257-KXZGU,Female,-0.43991649313097614,Yes,Yes,-0.015113308357824713,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.07683127192660708,0.001161174704150694,No,0
1307-ATKGB,Male,-0.43991649313097614,No,No,-0.3408762181180675,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8238627021634315,-0.28083520216200236,No,0
8417-FMLZI,Male,-0.43991649313097614,Yes,Yes,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6244470621434968,-0.6705579598573895,Yes,0
3714-XPXBW,Female,-0.43991649313097614,No,No,0.18848851024232702,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.46989994112804756,0.08857073986618286,No,0
1850-AKQEP,Male,-0.43991649313097614,No,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4760643460664828,1.464849264721996,No,0
2824-DXNKN,Female,-0.43991649313097614,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),0.2222921881032951,0.3587131796831625,No,0
5227-JSCFE,Male,2.273158691738958,Yes,No,1.5729808767233588,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-0.6119299059800988,-0.9625540400018183,No,0
0848-ZGQIJ,Female,-0.43991649313097614,Yes,No,-0.6666391278783103,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.9933659961803764,-0.662216641357655,No,0
3621-CHYVB,Female,-0.43991649313097614,Yes,No,1.002895784642934,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.49394231896830415,-0.4953726695500678,No,0
8042-RNLKO,Male,-0.43991649313097614,No,No,1.369379058123207,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.3065610520495383,-1.7891773428360633,No,0
1792-UXAFY,Female,2.273158691738958,No,No,-0.62591876415828,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.8105683261621028,-0.507349924977229,Yes,0
5372-FBKBN,Female,-0.43991649313097614,No,Yes,-0.46303730927815856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.462769970065154,0.6773170710318615,No,0
0420-TXVSG,Male,-0.43991649313097614,Yes,No,1.369379058123207,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),0.04447990908551963,0.060909856008934754,No,0
6217-TOWGS,Female,-0.43991649313097614,Yes,No,-0.62591876415828,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.35357415111641893,-0.22130869570510187,No,0
0515-YPMCW,Male,-0.43991649313097614,No,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.18905624809997262,-0.24150888014593894,Yes,0
0378-XSZPU,Male,-0.43991649313097614,Yes,No,1.0436161483629645,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),-0.14828854293375057,-0.15475631802287687,Yes,0
1045-LTCYT,Female,-0.43991649313097614,Yes,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.4527991880641573,1.4417608745145052,No,0
1544-JJMYL,Male,-0.43991649313097614,No,No,-0.21871512695797646,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),0.15249671409631763,-0.03335333818425035,No,0
4636-JGAAI,Male,-0.43991649313097614,Yes,No,0.06632741908223598,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,0.8005975441611056,0.05310156882778258,No,0
6874-SGLHU,Male,-0.43991649313097614,No,No,-0.0965540357978854,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.071470455188184,-0.10345479668661649,No,0
5951-AOFIH,Male,-0.43991649313097614,No,No,0.025607055362205634,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.05445069108651675,0.0013943218611627913,No,0
4729-XKASR,Male,-0.43991649313097614,No,Yes,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.329826210051864,1.6987792892648141,Yes,0
3059-NGMXB,Male,-0.43991649313097614,Yes,Yes,-0.748079855318371,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,0.14751132309581955,-0.11035024923934215,No,0
8652-YHIYU,Female,-0.43991649313097614,No,Yes,-0.6666391278783103,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),0.4898415051300408,-0.32654751377848923,No,0
5278-PNYOX,Female,-0.43991649313097614,No,No,0.6771328748826912,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.1927816362003112,0.807671658427597,No,0
5449-FIBXJ,Male,-0.43991649313097614,Yes,Yes,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1.2808568772091153,-0.6973984378198483,Yes,0
3486-HOOGQ,Female,-0.43991649313097614,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.4964886931307054,0.7607500196368068,No,0
5061-PBXFW,Female,-0.43991649313097614,Yes,Yes,-0.015113308357824713,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.11172900893009581,0.001688594964474689,No,0
8630-FJLIB,Female,-0.43991649313097614,No,No,-0.5851984004382496,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16745288709781284,-0.09799316167840687,No,0
3891-NLXJB,Male,-0.43991649313097614,No,No,0.18848851024232702,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,-0.8046983579993692,-0.15167639469374783,No,0
4749-OJKQU,Female,-0.43991649313097614,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.36188313611724954,-0.41807761337714694,No,0
0577-WHMEV,Female,-0.43991649313097614,Yes,No,-0.6666391278783103,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,0.8620840331672525,-0.5746989480284335,No,0
5453-AXEPF,Male,-0.43991649313097614,Yes,No,-0.62591876415828,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5230774451333633,-0.32740398801694526,No,0
3639-XJHKQ,Female,-0.43991649313097614,No,Yes,-0.5444780367182193,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.1383177609327537,0.07531098291592574,No,0
3716-LRGXK,Male,-0.43991649313097614,Yes,No,1.125056875803025,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.2093996062019723,1.3606433425509998,No,0
2263-SFSQZ,Male,-0.43991649313097614,Yes,Yes,0.758573602322752,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.3231790220511994,-1.0037286772752745,No,0
9950-MTGYX,Male,-0.43991649313097614,Yes,Yes,-0.1779947632379461,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.477726143066649,0.2630275149656715,No,0
3397-AVTKU,Male,-0.43991649313097614,No,No,0.43281069256250915,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,-0.1582593249347472,-0.0684963280294831,No,0
4825-FUREZ,Male,-0.43991649313097614,Yes,No,0.3920903288424788,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-1.479387940066815,-0.5800537039063949,No,0
9837-BMCLM,Male,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.45660556512671835,-0.5461020166716082,Yes,0
2672-OJQZP,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6651074099854147,0.8496378584504801,No,0
0137-UDEUO,Female,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4926823160681442,1.7852538061568215,Yes,0
3134-DSHVC,Female,-0.43991649313097614,No,No,1.247217966963116,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),1.1047063951915064,1.377809664301903,No,0
6161-UUUTA,Male,2.273158691738958,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.50313588113137,-0.6017524540451771,Yes,0
7821-DPRQE,Male,-0.43991649313097614,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.4270950132237343,2.070457681063667,No,0
6543-XRMYR,Female,2.273158691738958,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1612074931971548,-0.11211926986693085,Yes,0
2001-EWBQU,Female,-0.43991649313097614,No,No,1.125056875803025,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,1.327387193213767,1.4933860885780272,No,0
4925-LMHOK,Male,-0.43991649313097614,No,No,-0.7073594915983407,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-0.2047896409393986,0.14485989629949972,Yes,0
1608-GMEWB,Male,2.273158691738958,No,No,0.5142514200025698,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.9684390411778845,0.4980211521116543,No,0
6695-AMZUF,Female,-0.43991649313097614,Yes,No,1.5322605130033284,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.720831288153132,1.1045013193743682,No,0
1455-UGQVH,Male,-0.43991649313097614,Yes,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1213243651931677,-1.0214831128738608,Yes,0
8410-BGQXN,Male,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5076384890696393,1.7417498591079503,No,0
8280-MQRQN,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.4756625519664766,0.6076325506683949,Yes,0
1619-YWUBB,Female,-0.43991649313097614,Yes,No,1.4508197855632678,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3231790220511994,-1.9196943050341355,No,0
7611-YKYTC,Male,-0.43991649313097614,Yes,Yes,-0.4223169455581282,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.3402797751150897,-0.14370591526181145,No,0
2037-SGXHH,Male,-0.43991649313097614,Yes,Yes,0.22920887396235737,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.9933659961803764,0.22768830141699944,Yes,0
3178-FESZO,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1794872601989819,-1.5067296120592961,Yes,0
0365-GXEZS,Male,-0.43991649313097614,Yes,No,-0.5851984004382496,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.44663478312572175,-0.26136996066525686,No,0
0082-OQIQY,Male,-0.43991649313097614,No,No,-0.13727439951791576,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.9784098231788811,-0.13431062095931104,No,0
6087-MVHJH,Female,-0.43991649313097614,No,No,-0.6666391278783103,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.787303168159777,-0.5248470973978644,Yes,0
4603-JANFB,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16911468409797886,-0.21603463722150856,Yes,0
3018-TFTSU,Male,-0.43991649313097614,No,No,-0.8295205827584317,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5629605731373504,-0.46698738269891554,Yes,0
3606-SBKRY,Male,-0.43991649313097614,No,No,-0.055833672077855064,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,-0.4889569279678058,0.02730026077634987,No,0
4806-KEXQR,Male,-0.43991649313097614,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.50313588113137,-0.5812645779649098,Yes,0
0667-NSRGI,Female,-0.43991649313097614,Yes,No,0.6364125111626608,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,0.15914390209698223,0.10128117036976511,No,0
7083-YNSKY,Female,-0.43991649313097614,No,No,-0.7073594915983407,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.3082228490497045,0.9253838494011317,Yes,0
6893-ODYYE,Male,-0.43991649313097614,No,No,0.7178532386027215,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.8421424691652587,0.6045346988551735,No,0
8242-JSVBO,Male,-0.43991649313097614,No,No,-1.0331224013585834,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.6684310039857471,0.6905710439802838,No,0
2479-BRAMR,Male,2.273158691738958,Yes,No,0.35136996512244845,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6310942501441613,0.22174756466213172,Yes,0
9541-ZPSEA,Male,-0.43991649313097614,Yes,Yes,1.4508197855632678,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),0.5180920541328647,0.7516582028790758,No,0
2665-NPTGL,Female,2.273158691738958,Yes,No,-0.2594354906780068,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.1080299891918384,-0.2874623039319312,No,0
1139-WUOAH,Male,-0.43991649313097614,No,No,1.002895784642934,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),-0.3792783259568415,-0.38037663430854507,No,0
4693-VWVBO,Female,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.502653098069141,1.7971788998797293,No,0
7434-SHXLS,Female,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4577845790646555,1.8622390146965735,Yes,0
6937-GCDGQ,Male,-0.43991649313097614,Yes,Yes,-0.5444780367182193,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),-0.5255164619714603,0.28613217147732545,No,0
0988-JRWWP,Female,-0.43991649313097614,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.3510277769540174,0.41983057488390474,No,0
5075-JSDKI,Female,-0.43991649313097614,No,No,1.0843365120829946,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-1.3397969920528607,-1.4527907972618868,No,0
7908-QCBCA,Female,-0.43991649313097614,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.15415851109648415,-0.19692895502818655,Yes,0
8644-XYTSV,Male,-0.43991649313097614,Yes,No,0.3920903288424788,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),-0.8179927340006982,-0.320727040065092,No,0
6711-FLDFB,Female,-0.43991649313097614,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.33695618111475767,-0.34811697898589616,Yes,0
3873-WOSBC,Male,-0.43991649313097614,Yes,No,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3015756610490399,-1.8353510871304808,No,0
7465-ZZRVX,Male,-0.43991649313097614,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.1857326540996401,-0.23726317299186692,No,0
7975-JMZNT,Male,-0.43991649313097614,Yes,No,1.369379058123207,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.895319973170575,1.2260324215792169,No,0
7251-XFOIL,Female,-0.43991649313097614,No,No,1.1657772395230555,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,0.8122301231622688,0.9468793908375811,No,0
4116-IQRFR,Male,-0.43991649313097614,Yes,Yes,-1.1552834925186746,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.3514295710540236,1.5612842747403066,No,0
3714-JTVOV,Female,2.273158691738958,Yes,No,0.3920903288424788,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.31202922611226586,0.1223436418748225,Yes,0
8259-DZLIZ,Female,-0.43991649313097614,Yes,Yes,1.2879383306831464,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),-0.3626603559551803,-0.4670841734538706,No,0
